1	biogeo.
1	biogeog.
1	biogeogr.
1	biogr.
1	biol.
1	biom.
1	bioq.
1	bioquím.
1	biot.
1	biotip.
1	biotipol.
1	birm.
1	birrel.
1	bisp.
1	bispd.
1	bitr.
1	bitrans.
1	biz.
1	bm.
1	B.m.
1	boêm.
1	bol.
1	boliv.
1	B.O.M.
1	bomb.
1	bor.
1	bord.
1	borg.
1	borr.
1	bot.
1	Bp.
1	br.
1	bras.
1	Bras.
1	brasil.
1	bret.
1	brig.
1	Brig.
1	brit.
1	brom.
1	bromat.
1	btl.
1	B.T.U.
1	bud.
1	búlg.
1	bur.
1	burl.
1	buroc.
1	B.V.
1	c.
1	C.
1	C.A.A.
1	cab.
1	caç.
1	cad.
1	caf.
1	C.Ág.
1	cal.
1	calç.
1	cálc.
1	calcog.
1	calcogr.
1	cald.
1	calig.
1	caligr.
1	calor.
1	calorim.
1	calv.
1	calvin.
1	câm.
1	can.
1	canad.
1	canal.
1	canaliz.
1	cant.
1	cap.
1	Cap.
1	capac.
1	capit.
1	capix.
1	cap.m.g.
1	Cap.M.G.
1	caps.
1	capt.
1	car.
1	card.
1	carn.
1	carp.
1	carr.
1	cart.
1	cartogr.
1	cast.
1	casuís.
1	casuíst.
1	cat.
1	Cat.
1	catacr.
1	catal.
1	catar.
1	catarin.
1	categ.
1	Catol.
1	catól.
1	Catolic.
1	catóp.
1	catópt.
1	cau.
1	caus.
1	causal.
1	causalid.
1	cav.
1	cb.
1	Cb.
1	C.B.
1	c.c.
1	cc.
1	C.C.
1	C.Com.
1	C.D.
1	Cde.
1	Cdessa.
1	ce.
1	cear.
1	Cel.
1	celt.
1	célt.
1	cên.
1	cenog.
1	cent.
1	cênt.
1	centr.
1	cer.
1	cerâm.
1	cerv.
1	cest.
1	cet.
1	cf.
1	cfr.
1	C.G.S.
1	ch.
1	C.H.
1	chanc.
1	chancel.
1	chap.
1	chapel.
1	Ch.B.
1	chil.
1	chin.
1	Ch.M.
1	chul.
1	Cia.
1	ciber.
1	cibern.
1	cicl.
1	cid.
1	cien.
1	cienc.
1	ciênc.
1	cient.
1	C.I.F.
1	cig.
1	cin.
1	cineg.
1	cinem.
1	cinematogr.
1	cing.
1	cinol.
1	cinz.
1	cir.
1	circ.
1	círc.
1	circunscr.
1	cirurg.
1	cit.
1	citol.
1	citt.
1	civ.
1	Cl.
1	clas.
1	clás.
1	cláss.
1	clich.
1	clim.
1	climatol.
1	clín.
1	cob.
1	cód.
1	códs.
1	cogn.
1	col.
1	Col.
1	colet.
1	colomb.
1	cols.
1	com.
1	comb.
1	combin.
1	combinat.
1	combust.
1	comdor.
1	comend.
1	comerc.
1	comp.
1	compar.
1	compl.
1	compr.
1	compt.
1	comte.
1	comunic.
1	con.
1	côn.
1	Côn.
1	conc.
1	conces.
1	concess.
1	concl.
1	concr.
1	concret.
1	cond.
1	condic.
1	conf.
1	confed.
1	Confed.
1	confeit.
1	confl.
1	confls.
1	cong.
1	conhec.
1	conj.
1	conjug.
1	conq.
1	conquil.
1	conquiliol.
1	cons.
1	consec.
1	consel.
1	conselh.
1	conseq.
1	const.
1	Const.
1	constel.
1	constr.
1	constrt.
1	consuet.
1	cont.
1	contab.
1	contemp.
1	contr.
1	coord.
1	cop.
1	copul.
1	copulat.
1	coq.
1	cor.
1	Cor.
1	coreog.
1	coreogr.
1	corog.
1	corogr.
1	corp.
1	corr.
1	correi.
1	corresp.
1	corrup.
1	corrupt.
1	corrut.
1	corv.
1	Corv.
1	cos.
1	cosec.
1	cosm.
1	cosmog.
1	cosmogr.
1	cosmol.
1	cost.
1	cot.
1	côv.
1	cp.
1	c.q.d.
1	cr.
1	Cr.
1	Cra.
1	Crª.
1	créd.
1	cresc.
1	crim.
1	criminol.
1	cript.
1	criptog.
1	crist.
1	cristal.
1	cristalogr.
1	cristand.
1	cristian.
1	cron.
1	crôn.
1	cron.f.
1	cron.f.pl.
1	cron.m.
1	cron.m.pl.
1	cronol.
1	cronom.
1	cronôn.
1	crust.
1	cruz.
1	ctv.
1	cu.ft.
1	cu.in.
1	cul.
1	culin.
1	cult.
1	curt.
1	cut.
1	cutel.
1	cu.yd.
1	c.v.
1	cv.
1	C.V.
1	cvs.
1	cx.
1	Cx.
1	cyat.
1	d.
1	D.
1	Da.
1	D.A.
1	dactilog.
1	dactilogr.
1	dactilos.
1	dactilosc.
1	dad.
1	dasim.
1	dat.
1	D.B.
1	d.C.
1	D.C.
1	d.C.C.
1	DD.
1	dec.
1	Dec.
1	decl.
1	declin.
1	decor.
1	decr.
1	Decr.
1	decresc.
1	ded.
1	def.
1	defect.
1	defin.
1	definit.
1	del.
1	dele.
1	dem.
1	democ.
1	democr.
1	demog.
1	demogr.
1	demonstr.
1	dens.
1	dep.
1	depr.
1	deprec.
1	deps.
1	depto.
1	der.
1	deriv.
1	derm.
1	des.
1	desc.
1	descr.
1	desemb.
1	Desemb.
1	desemboc.
1	desen.
1	design.
1	desin.
1	desp.
1	despor.
1	desus.
1	det.
1	determ.
1	dev.
1	dez.
1	D.G.
1	diác.
1	dial.
1	dialet.
1	dialét.
1	dic.
1	did.
1	didát.
1	diet.
1	dif.
1	dim.
1	dimin.
1	din.
1	dinam.
1	dinâm.
1	dioc.
1	dipl.
1	diplom.
1	dir.
1	disc.
1	disfem.
1	diss.
1	D.M.A.
1	DNA.
1	docs.
1	docum.
1	dog.
1	dogm.
1	dogmát.
1	dól.
1	dom.
1	domin.
1	domín.
1	dór.
1	D.P.
1	dpto.
1	dr.
1	Dr.
1	Dra.
1	dram.
1	drav.
1	Drs.
1	dual.
1	dualid.
1	dur.
1	dúv.
1	D.V.
1	dz.
1	e.
1	E.
1	E.A.
1	E.B.
1	e.c.
1	E.C.
1	ecd.
1	e.c.f.
1	ecl.
1	écl.
1	ecles.
1	ecol.
1	econ.
1	ed.
1	E.D.
1	edd.
1	edição.
1	edif.
1	educ.
1	EE.
1	E.E.M.P.
1	E.E.P.
1	e.f.
1	efem.
1	e.g.
1	egíp.
1	el.
1	elem.
1	eletr.
1	elétr.
1	eletrodin.
1	eletrol.
1	eletrom.
1	eletrôn.
1	eletrot.
1	elipt.
1	el.s.
1	el.s.f.
1	el.s.f.pl.
1	el.s.m.
1	el.s.m.pl.
1	E.M.
1	emb.
1	Emb.
1	embal.
1	embr.
1	embriol.
1	emigr.
1	emol.
1	emp.
1	E.M.P.
1	empír.
1	empr.
1	Empreend.
1	emprés.
1	enc.
1	encicl.
1	encícl.
1	End.
1	endoc.
1	E.N.E.
1	energ.
1	energét.
1	enf.
1	Enf.
1	eng.
1	enol.
1	ens.
1	ent.
1	entom.
1	entomol.
1	enx.
1	epig.
1	epigr.
1	epíst.
1	eq.
1	Eq.
1	equat.
1	equit.
1	equiv.
1	E.R.
1	ergol.
1	E.R.M.
1	erud.
1	e/s.
1	esc.
1	Esc.
1	escand.
1	escoc.
1	escol.
1	escolást.
1	escr.
1	escul.
1	escult.
1	E.S.E.
1	esgr.
1	esl.
1	eslav.
1	eslov.
1	esot.
1	esp.
1	espec.
1	especialm.
1	especif.
1	específ.
1	espect.
1	espectrogr.
1	espel.
1	espeleol.
1	espet.
1	espir.
1	espirit.
1	espiritual.
1	esport.
1	esq.
1	est.
1	Est.
1	estad.
1	estat.
1	estatíst.
1	estenog.
1	estenogr.
1	estereogr.
1	estét.
1	estil.
1	estim.
1	eston.
1	estr.
1	estrang.
1	estrangeir.
1	estrat.
1	estratég.
1	estrem.
1	estrut.
1	estud.
1	et.
1	etc.
1	etim.
1	etimol.
1	etióp.
1	et.m.pl.
1	etn.
1	étn.
1	etnog.
1	etnogr.
1	etnol.
1	etnolog.
1	etol.
1	euf.
1	eufem.
1	eufêm.
1	eufon.
1	eufôn.
1	eufor.
1	eur.
1	ex.
1	exag.
1	excl.
1	exclam.
1	exclamat.
1	excurs.
1	exe.
1	exérc.
1	exp.
1	exper.
1	experim.
1	expl.
1	explet.
1	explor.
1	explos.
1	export.
1	expr.
1	express.
1	expression.
1	ext.
1	extens.
1	extrat.
1	exx.
1	f.
1	F.
1	fáb.
1	fac.
1	f.adv.
1	falc.
1	falcoar.
1	fam.
1	f.aport.
1	farm.
1	farmac.
1	farmacol.
1	farmacop.
1	fasc.
1	fascs.
1	fauv.
1	F.D.
1	fed.
1	feder.
1	feit.
1	fem.
1	F.E.M.
1	fen.
1	fenom.
1	fenôm.
1	fer.
1	ferrad.
1	ferrov.
1	feud.
1	fev.
1	ff.
1	fg.
1	fig.
1	figd.
1	figur.
1	figurat.
1	figurativ.
1	fil.
1	filat.
1	filol.
1	filos.
1	fin.
1	finl.
1	fis.
1	fís.
1	fisc.
1	fisioc.
1	fisiocr.
1	fisiocrat.
1	fisiol.
1	fisl.
1	fispat.
1	fitog.
1	fitogr.
1	fitol.
1	fitopat.
1	fitossoc.
1	fl.
1	Fl.
1	flam.
1	flex.
1	flor.
1	floric.
1	fls.
1	flum.
1	flumin.
1	fluv.
1	fm.
1	F.M.M.
1	f.nom.
1	fo.
1	F.O.B.
1	fog.
1	fol.
1	folc.
1	folcl.
1	folh.
1	fols.
1	fon.
1	fonét.
1	fonol.
1	for.
1	form.
1	fórm.
1	formul.
1	forrag.
1	fort.
1	fos.
1	fós.
1	fot.
1	foto.
1	fotoan.
1	fotoanál.
1	fotogr.
1	fotom.
1	fov.
1	f.paral.
1	f.parl.
1	f.port.
1	f.r.
1	fr.
1	Fr.
1	frag.
1	franc.
1	frânc.
1	f.red.
1	freg.
1	frenol.
1	freq.
1	frig.
1	frut.
1	frutíf.
1	fs.
1	F.S.A.
1	fss.
1	ft.
1	ft.p.
1	fulv.
1	fund.
1	fut.
1	futb.
1	futeb.
1	futur.
1	f.v.
1	f.verb.
1	g.
1	gaél.
1	gal.
1	Gal.
1	galic.
1	galv.
1	gar.
1	gasc.
1	gat.
1	gaul.
1	gav.
1	gea.
1	gen.
1	gên.
1	geneal.
1	genét.
1	genov.
1	geo.
1	geod.
1	geof.
1	geofís.
1	geog.
1	geogn.
1	geogr.
1	geol.
1	geom.
1	geomor.
1	geomorf.
1	geon.
1	geôn.
1	ger.
1	germ.
1	gin.
1	ginást.
1	ginec.
1	ginecol.
1	gír.
1	gliptog.
1	gliptogr.
1	gliptol.
1	gliptot.
1	gloss.
1	glót.
1	glotol.
1	g.m.
1	G.M.
1	G.M.T.
1	gn.
1	gnom.
1	gót.
1	gov.
1	Gov.
1	G.P.
1	gr.
1	graf.
1	gráf.
1	grafol.
1	grafosc.
1	gram.
1	grav.
1	grd.
1	groen.
1	groenl.
1	gt.
1	guar.
1	guat.
1	guatem.
1	guin.
1	gutt.
1	guz.
1	h.
1	H.
1	hab.
1	hag.
1	hagiog.
1	hagiogr.
1	hagiol.
1	haplol.
1	hast.
1	h.c.
1	h.cont.
1	hebd.
1	hebr.
1	helm.
1	helmin.
1	helmintol.
1	hem.
1	heort.
1	heort.f.
1	heort.f.pl.
1	heort.m.
1	heort.m.pl.
1	heortôn.
1	her.
1	herál.
1	heráld.
1	herb.
1	herp.
1	herpet.
1	herpét.
1	herpetogr.
1	herpetol.
1	het.
1	hib.
1	híb.
1	hibr.
1	híbr.
1	hibrid.
1	hidr.
1	hidrául.
1	hidrod.
1	hidrog.
1	hidrogr.
1	hidrol.
1	hidrom.
1	hidrost.
1	hidrot.
1	hier.
1	hier.f.
1	hier.f.pl.
1	hier.m.
1	hier.m.pl.
1	hierôn.
1	hierosolim.
1	hig.
1	higr.
1	hind.
1	hip.
1	híp.
1	hipál.
1	hipérb.
1	hipiat.
1	hipnot.
1	hipnoter.
1	hipoc.
1	hipocor.
1	hipol.
1	hipot.
1	hipót.
1	hipotét.
1	H.I.S.
1	hisp.
1	hist.
1	histol.
1	historiog.
1	historiogr.
1	H.J.S.
1	h.mod.
1	h.n.
1	hol.
1	hom.
1	homeo.
1	homeop.
1	homof.
1	homog.
1	homogr.
1	homon.
1	homôn.
1	hon.
1	hond.
1	hort.
1	hortic.
1	hot.
1	hotent.
1	H.P.
1	h.sag.
1	hum.
1	humor.
1	húng.
1	I.
1	iat.
1	ib.
1	ibér.
1	ibid.
1	iconog.
1	iconogr.
1	iconol.
1	ict.
1	ictiol.
1	id.
1	I.D.
1	idiot.
1	idol.
1	idolol.
1	id.q.
1	i.e.
1	igr.
1	Il.
1	ilum.
1	ilus.
1	ilusion.
1	ilustr.
1	imigr.
1	imit.
1	imp.
1	imper.
1	imperat.
1	imperf.
1	impes.
1	impess.
1	import.
1	impr.
1	impres.
1	impression.
1	improp.
1	impror.
1	in.
1	In.
1	inc.
1	incoat.
1	incóg.
1	ind.
1	índ.
1	indef.
1	indet.
1	indian.
1	indiv.
1	indoch.
1	indon.
1	indost.
1	indum.
1	indust.
1	indúst.
1	inf.
1	infan.
1	infant.
1	infer.
1	infin.
1	infinit.
1	infinitiv.
1	infl.
1	inform.
1	ing.
1	ingl.
1	init.
1	ins.
1	inscr.
1	insep.
1	inst.
1	instit.
1	int.
1	integr.
1	intens.
1	interamn.
1	interj.
1	interjet.
1	intern.
1	internac.
1	interr.
1	interrog.
1	interrogat.
1	intj.
1	intr.
1	intrans.
1	inus.
1	inv.
1	invar.
1	invariav.
1	invenç.
1	invest.
1	investig.
1	iog.
1	ir.
1	Ir.
1	iran.
1	iraq.
1	irl.
1	iron.
1	irôn.
1	irr.
1	irreg.
1	isl.
1	islam.
1	island.
1	isr.
1	israel.
1	it.
1	ít.
1	ital.
1	itál.
1	italian.
1	iug.
1	jam.
1	jan.
1	jap.
1	jard.
1	jardin.
1	jav.
1	jaz.
1	J.D.
1	jes.
1	joalh.
1	joc.
1	jog.
1	jorn.
1	jornª.
1	Jr.
1	jud.
1	jul.
1	jun.
1	jur.
1	juris.
1	jurisp.
1	jurispr.
1	just.
1	just.mil.
1	K.O.
1	l.
1	L.
1	lab.
1	labor.
1	laborat.
1	labort.
1	lact.
1	lad.
1	lâm.
1	lanc.
1	lanç.
1	lap.
1	lapid.
1	larg.
1	lat.
1	latit.
1	latoar.
1	laud.
1	lb.
1	l.c.
1	L.c.
1	Lda.
1	leg.
1	lég.
1	legisl.
1	légs.
1	leit.
1	let.
1	lex.
1	lib.
1	lig.
1	lim.
1	limit.
1	lin.
1	ling.
1	líng.
1	lingüíst.
1	líq.
1	lit.
1	Lit.
1	liter.
1	literal.
1	literat.
1	litog.
1	litogr.
1	litol.
1	Litt.D.
1	lituan.
1	litur.
1	liturg.
1	liv.
1	livr.
1	Livr.
1	ll.
1	L.L.B.
1	L.L.D.
1	L.n.
1	loc.
1	loc.s.
1	loc.v.
1	log.
1	lóg.
1	logar.
1	logíst.
1	L.O.L.
1	lomb.
1	long.
1	loq.
1	L.P.
1	L.Q.
1	lr.
1	Ltd.
1	ltda.
1	Ltda.
1	ludol.
1	lug.
1	lund.
1	lunf.
1	lus.
1	lusit.
1	lut.
1	luv.
1	m.
1	M.
1	maç.
1	maçon.
1	mad.
1	madeir.
1	mag.
1	magn.
1	magnet.
1	magnit.
1	maiúsc.
1	maj.
1	Maj.
1	mal.
1	Mal.
1	malab.
1	malac.
1	malacol.
1	malai.
1	malg.
1	malh.
1	mamal.
1	man.
1	manuf.
1	maomet.
1	map.
1	maq.
1	máq.
1	maquinof.
1	mar.
1	maranh.
1	marc.
1	march.
1	marchet.
1	mar.g.
1	marg.
1	marin.
1	marinh.
1	marít.
1	marn.
1	marr.
1	marroq.
1	martin.
1	marx.
1	masc.
1	mat.
1	matad.
1	matem.
1	mater.
1	material.
1	matogros.
1	máx.
1	M.B.
1	mct.
1	M.D.
1	m.d.c.
1	mec.
1	mecan.
1	mecân.
1	mecanogr.
1	med.
1	méd.
1	mediev.
1	medv.
1	mem.
1	memo.
1	memor.
1	mens.
1	mer.
1	merc.
1	mercad.
1	merid.
1	met.
1	metaf.
1	metáf.
1	metafis.
1	metafór.
1	metal.
1	metalog.
1	metalur.
1	metát.
1	meteor.
1	meton.
1	metr.
1	métr.
1	metrif.
1	metrol.
1	mex.
1	mexic.
1	m.f.
1	mi.
1	micol.
1	microbiol.
1	microfot.
1	microg.
1	microl.
1	microm.
1	microsc.
1	microscóp.
1	mil.
1	Mil.
1	min.
1	mín.
1	miner.
1	ming.
1	minh.
1	minúsc.
1	miss.
1	mist.
1	míst.
1	mit.
1	mit.f.
1	mit.f.pl.
1	mit.gr.
1	mit.m.
1	mit.m.f.
1	mit.m.pl.
1	mitol.
1	mitôn.
1	mk.
1	M.M.
1	MM.
1	M.M.A.
1	m.m.c.
1	moag.
1	mob.
1	moçamb.
1	mod.
1	moed.
1	mon.
1	monog.
1	monogr.
1	mons.
1	Mons.
1	mont.
1	montanh.
1	mor.
1	moralid.
1	morf.
1	morfol.
1	moto.
1	mov.
1	m.q.
1	m.q.perf.
1	Mr.
1	Mrs.
1	ms.
1	Ms.
1	MS.
1	M.T.S.
1	mun.
1	mus.
1	mús.
1	Mus.B.
1	Mus.D.
1	museol.
1	mus.h.
1	n.
1	N.
1	nac.
1	nap.
1	nat.
1	natur.
1	náu.
1	náua.
1	náut.
1	nav.
1	nav.fl.
1	naz.
1	n.b.
1	N.B.
1	N.E.
1	neerl.
1	neg.
1	neoguin.
1	neol.
1	neolog.
1	neozel.
1	nep.
1	neur.
1	neutr.
1	N.F.
1	nicar.
1	nicarag.
1	nig.
1	niger.
1	N.N.
1	N.N.E.
1	N.N.O.
1	N.N.W.
1	nob.
1	nobil.
1	N.Obs.
1	nom.
1	nom.f.
1	nom.f.pl.
1	nom.m.
1	nom.m.pl.
1	nor.
1	nórd.
1	norm.
1	normat.
1	norueg.
1	notic.
1	nov.
1	n.p.
1	N.P.
1	n.p.loc.
1	n.p.pers.
1	n.pr.
1	N.R.P.
1	N.S.
1	N.S.P.
1	N.SS.P.
1	N.T.
1	nucl.
1	num.
1	núm.
1	numis.
1	numism.
1	nutr.
1	N.W.
1	O.
1	ob.
1	Ob.
1	obed.
1	obr.
1	Obr.
1	obs.
1	obsol.
1	obst.
1	obstet.
1	oc.
1	ocean.
1	oceanogr.
1	ocid.
1	ocul.
1	ocult.
1	o.d.c.
1	O.D.C.
1	odont.
1	odontol.
1	of.
1	Of.
1	ofid.
1	oft.
1	oftalm.
1	oftalmol.
1	O.K.
1	olig.
1	onç.
1	oneol.
1	O.N.O.
1	onom.
1	onomást.
1	onomat.
1	onomatop.
1	op.
1	opos.
1	opp.
1	ópt.
1	optat.
1	or.
1	orat.
1	ord.
1	ordin.
1	org.
1	organiz.
1	orig.
1	origin.
1	orign.
1	orn.
1	ornit.
1	ornitol.
1	orog.
1	orogr.
1	orôn.
1	ort.
1	ortogr.
1	ortográf.
1	ortop.
1	ostr.
1	otorr.
1	otorrin.
1	otorrino.
1	our.
1	ouriv.
1	out.
1	oz.
1	p.
1	P.
1	pa.
1	p.ae.
1	pa.g.
1	pag.
1	pág.
1	pagg.
1	págg.
1	págs.
1	p.al.
1	pal.
1	paleob.
1	paleog.
1	paleogr.
1	paleont.
1	paleontol.
1	paleoz.
1	pals.
1	pan.
1	panam.
1	papel.
1	paq.
1	par.
1	paraens.
1	parag.
1	paraib.
1	paral.
1	paran.
1	paras.
1	parassint.
1	parl.
1	parn.
1	parnas.
1	parôn.
1	part.
1	partic.
1	pass.
1	passm.
1	passr.
1	passt.
1	past.
1	pat.
1	patol.
1	patr.
1	pátr.
1	patr.f.
1	patr.f.pl.
1	patr.m.
1	patr.m.pl.
1	patron.
1	patrôn.
1	paul.
1	paulist.
1	P.B.
1	p.c.
1	P.C.
1	pç.
1	pça.
1	P.C.C.
1	P.D.
1	pdl.
1	p.e.
1	Pe.
1	pec.
1	ped.
1	pedag.
1	pediat.
1	pedol.
1	pedr.
1	P.E.F.
1	pej.
1	pel.
1	pen.
1	pent.
1	P.E.O.
1	peq.
1	per.
1	pér.
1	perf.
1	perfum.
1	períf.
1	perífr.
1	pern.
1	pernamb.
1	pers.
1	pérs.
1	perspect.
1	perspectiv.
1	peruv.
1	pes.
1	pesc.
1	pesq.
1	pess.
1	pet.
1	petr.
1	petrog.
1	petrogr.
1	petrol.
1	petroq.
1	p.ex.
1	p.ext.
1	p.f.
1	pf.
1	P.F.
1	p.f.v.
1	pg.
1	pgto.
1	P.H.
1	Ph.B.
1	Ph.D.
1	p.i.
1	Piauí.
1	piauien.
1	picar.
1	píl.
1	pint.
1	pinx.
1	pirot.
1	pirotec.
1	pirotéc.
1	pisc.
1	piscic.
1	pizz.
1	P.J.
1	pl.
1	P.L.
1	planej.
1	plást.
1	plat.
1	pleb.
1	p.m.
1	pm.
1	P.M.
1	P.M.E.
1	P.M.O.
1	p.m.o.m.
1	P.M.P.
1	P.N.
1	P.N.A.M.
1	pneu.
1	poes.
1	poét.
1	pol.
1	políc.
1	polin.
1	polít.
1	pop.
1	popul.
1	port.
1	posit.
1	poss.
1	possess.
1	pot.
1	potam.
1	pov.
1	p.p.
1	pp.
1	P.P.
1	p.per.
1	p.p.m.
1	P.P.S.
1	pr.
1	Pr.
1	P.R.
1	prác.
1	prát.
1	prec.
1	preced.
1	precis.
1	pred.
1	predic.
1	pref.
1	Pref.
1	prep.
1	prepos.
1	pres.
1	Pres.
1	presc.
1	presid.
1	Presid.
1	prest.
1	pret.
1	prev.
1	prim.
1	primit.
1	princ.
1	princip.
1	priv.
1	P.R.J.
1	probl.
1	problem.
1	proc.
1	prod.
1	prof.
1	Prof.
1	profis.
1	profiss.
1	profission.
1	profs.
1	Profs.
1	prom.
1	pron.
1	pronon.
1	pronún.
1	prop.
1	propag.
1	propos.
1	propr.
1	pros.
1	prosc.
1	pros.f.
1	pros.m.
1	prosôn.
1	prost.
1	prostét.
1	prot.
1	prót.
1	protest.
1	protét.
1	protoc.
1	protoz.
1	prov.
1	provav.
1	provb.
1	provc.
1	provç.
1	proven.
1	provenç.
1	provinc.
1	prox.
1	p.s.
1	P.S.
1	pseud.
1	psic.
1	psican.
1	psicofisl.
1	psicogn.
1	psicol.
1	psicopat.
1	psiq.
1	psiquiat.
1	pto.
1	pts.
1	pub.
1	púb.
1	públ.
1	public.
1	pug.
1	pulv.
1	P.V.
1	q.
1	Q.
1	q.b.
1	q.e.d.
1	Q.E.D.
1	Q.G.
1	q.i.d.
1	q.l.
1	ql.
1	q.p.
1	qq.
1	qq.v.
1	q.s.
1	q.s.i.d.
1	q.s.p.
1	qtde.
1	qual.
1	qualif.
1	quant.
1	quantit.
1	quart.
1	quest.
1	quí.
1	quích.
1	quím.
1	quimb.
1	quinz.
1	quinzen.
1	quir.
1	quirom.
1	q.v.
1	r.
1	R.
1	rac.
1	racion.
1	racional.
1	rad.
1	rád.
1	radical.
1	radioat.
1	radiod.
1	radiodif.
1	radiog.
1	radiogr.
1	radiol.
1	radiot.
1	radiotec.
1	radiotéc.
1	radiotécn.
1	radioter.
1	rall.
1	Rd.
1	real.
1	realid.
1	rec.
1	recip.
1	recíp.
1	recípr.
1	red.
1	ref.
1	refl.
1	reflex.
1	reform.
1	reg.
1	regim.
1	region.
1	regress.
1	rel.
1	relaç.
1	relat.
1	relativ.
1	relig.
1	reloj.
1	rem.
1	rep.
1	repart.
1	repert.
1	report.
1	repúb.
1	res.
1	rest.
1	restr.
1	restrit.
1	result.
1	ret.
1	retór.
1	retrosp.
1	rev.
1	Rev.
1	revers.
1	rg.
1	rib.
1	R.I.P.
1	rit.
1	R.M.
1	rod.
1	rol.
1	rom.
1	romn.
1	rot.
1	R.P.
1	r.p.m.
1	R.P.M.
1	r.p.s.
1	R.S.A.
1	R.S.V.P.
1	rub.
1	rum.
1	rur.
1	rural.
1	rus.
1	russ.
1	rúst.
1	s.
1	S.
1	s.2g.
1	s.2g.2n.
1	S.A.
1	sab.
1	sac.
1	S.A.C.
1	S.A.F.
1	sagr.
1	S.A.I.
1	sal.
1	sals.
1	san.
1	sân.
1	sâns.
1	sânscr.
1	sap.
1	sapat.
1	S.A.R.
1	Sarg.
